Store Name,Address,Latitude,Longitude,ZipCode,Status,2025 order
Circus Liquor - Santa Clarita (250784),"16416 Delone Street, Santa Clarita, CA, USA",34.4240845,-118.4227224,91387,Inactive,0
Bruton Liquor (925239),"2518 West Bruton Road, Mesquite, TX, USA",32.7486315,-96.6367296,75180,Active,19
Ottomanelli's Liquor Store (723051),"422 Monroe Street, Hoboken, NJ, USA",31.4519141,-83.5248364,07030,Inactive,309
Lawrel Hill Beverage (223464),"101 Little Neck Road, Savannah, GA, USA",32.0030327,-81.2474463,31419,Inactive,0
West Cobb Wine and Spirits (176580),"2500 Dallas Highway, Marietta, GA, USA",33.9481468,-84.625347,30066,Inactive,0
Discount Liquors - South Bend (South Bend - 254315),"1119 North Bendix Drive, South Bend, IN, USA",42.7073636,-88.9561015,46628,Inactive,285
Berrien Springs Liquor & Party Store (306615),"9513 Old 31, Berrien Springs, MI, USA",41.9481042,-86.326926,49103,Active,11
The Cellar (104292),"212 North Missouri Street, Macon, MO, USA",39.7398175,-92.4648943,63552,Inactive,0
Xpress Mart (200726),"1023 East Jefferson Street, Kirksville, MO, USA",40.1932494,-92.572548,63501,Active,11
The Wine & Cheese Place (672551),"10451 Manchester Road, Kirkwood, MO, USA",38.6007425,-90.4006845,63122,Inactive,0
Jay's Fresh Market (160266),"1550 Mannheim Road, Stone Park, IL, USA",41.8999879,-87.8840475,60165,Inactive,0
Super Mercado Jerry (683135),"1642 South Cicero Avenue, Cicero, IL, USA",41.8570426,-87.7448264,60804,Inactive,0
The Candyshot Boutique Liquor (129285),"4107 South Broadway, Englewood, CO, USA",39.6418585,-104.9880495,80113,Inactive,0
R & S Wines and Spirits (330863),"1311 Saint Nicholas Avenue, New York, NY, USA",40.8459896,-73.9364823,10033,Inactive,0
Northlake Liquor (223727),"38 North Avenue, Northlake, IL, USA",41.9075573,-87.9016394,60164,Inactive,14
Batavia Shell (586685),"200 East Fabyan Parkway, Batavia, IL, USA",41.8660939,-88.305858,60510,Inactive,0
Downers Grow BP (461178),"1200 75th Street, Downers Grove, IL, USA",41.7514605,-88.0132236,60516,Inactive,0
Village Spirit (920234),"100 Moonlight Lane, Pooler, GA, USA",32.0804866,-81.282349,31322,Active,34
Port City Spirit (529765),"6 Magnolia Boulevard, Port Wentworth, GA, USA",32.213632,-81.1988198,31407,Inactive,0
Foxfield Wine & Spirits (Libations - 327924),"16350 East Arapahoe Road, Foxfield, CO, USA",39.5937788,-104.7985226,80016,Active,62
Depot Package (301264),"738 Pio Nono Avenue, Macon, GA, USA",32.8401229,-83.661929,31204,Inactive,0
M&K Market (963982),"11321 La Mirada Boulevard, Whittier, CA, USA",33.9279224,-118.0123188,90604,Inactive,0
Extra Value Wine & Liquor (292916),"2370 South Eola Road, Aurora, IL, USA",41.7116966,-88.253458,60503,Active,257
Norton's Liquors (162951),"2451 Massachusetts Avenue, Cambridge, MA, USA",42.3985563,-71.1312278,02140,Inactive,0
Liquor Warehouse (725883),"52 South Plaza Way, Cape Girardeau, MO, USA",37.3055367,-89.5473294,63703,Inactive,0
Liquor Warehouse (128703),"52 South Plaza Way, Cape Girardeau, MO, USA",37.3055367,-89.5473294,63703,Inactive,0
Highland Farm (537741),"194 South Worcester Street, Norton, MA, USA",41.9457958,-71.2037114,02766,Inactive,0
Englewood Wine & Spirits (896262),"2709 South Broadway, Englewood, CO, USA",39.6672329,-104.9880883,80113,Inactive,0
Lila Wine & Spirits (558973),"2405 75th Street, Woodridge, IL, USA",41.7490827,-88.0412184,60517,Inactive,0
Powers Liquor Mart (282431),"5847 Palmer Park Boulevard, Colorado Springs, CO, USA",38.8545197,-104.7182228,80915,Inactive,0
Express Liquors - Shorewood (820844),"700 West Jefferson Street, Shorewood, IL, USA",41.5228767,-88.2056626,60431,Active,148
Home Run Liquor & Food Store (855604),"106 East Main Street, Round Lake Park, IL, USA",42.3495534,-88.0807521,60073,Active,236
Valero Dairy Mart - China Express (612833),"5529 James Avenue, Fort Worth, TX, USA",32.6663406,-97.344705,76115,Inactive,0
Forrest Hill Liquors (439219),"2009 West Forrest Hill Avenue, Peoria, IL, USA",40.7255927,-89.6250509,61604,Inactive,0
Z-1 Liquor (353139),"6620 Columbus Road, Lizella, GA, USA",32.803984,-83.7696261,31052,Active,5
Market Square Liquors (#11 - 512275),"3511 North Monroe Street, Tallahassee, FL, USA",30.4946017,-84.3245466,32303,Inactive,39
Tonic Liquor (713183),"4701 49th Street North, St. Petersburg, FL, USA",27.8148778,-82.6995795,33709,Inactive,0
Snow Hill Wine & Spirits (283055),"5958 Snow Hill Road, Ooltewah, TN, USA",35.0909284,-85.0649497,37363,Inactive,0
A to Z Liquors (321336),"1312 West Tennessee Street, Tallahassee, FL, USA",30.4489415,-84.303765,32304,Inactive,0
Market Liquor (AP - 321696),"1231 Apalachee Parkway, Tallahassee, FL, USA",30.4361638,-84.2629398,32301,Active,28
Market Liquor (Bannerman - 210037),"3441 Bannerman Road, Tallahassee, FL, USA",30.5623513,-84.2204492,32312,Active,4
Spear It Liquor & Lounge (368005),"1416 West Tennessee Street, Tallahassee, FL, USA",30.4499047,-84.30596,32304,Active,14
Market Liquor (Monroe - 830875),"1700 North Monroe Street, Tallahassee, FL, USA",40.609176,-73.922438,32303,Inactive,222
Market Liquors (SO - 258847),"5032 Capital Circle Southwest, Tallahassee, FL, USA",30.3724574,-84.292239,32305,Inactive,0
Market Square Liquors (West - 234216),"1440 Capital Circle Northwest, Tallahassee, FL, USA",30.4616927,-84.3616395,32303,Active,0
Market Liquors (Oakridge - 569431),"1783 Oak Ridge Road East, Tallahassee, FL, USA",30.3211739,-84.2493974,32305,Inactive,0
Lacasam Liquors (228242),"2801 North Monroe Street, Tallahassee, FL, USA",30.4812624,-84.3030821,32303,Inactive,0
Half-Time Liquors (LB - 755480),"1362 Lake Bradford Road, Tallahassee, FL, USA",30.4293802,-84.3028149,32304,Inactive,0
Half Time Liquors (PC - 757153),"2101 West Pensacola Street, Tallahassee, FL, USA",30.4402552,-84.3197512,32304,Active,44
Market Liquors (928920),"10 Preston Circle, Crawfordville, FL, USA",30.2108831,-84.3652063,32327,Inactive,0
Market Liquors (Crawfordville - 296998),"10 Preston Circle, Crawfordville, FL, USA",30.2108831,-84.3652063,32327,Inactive,0
R Liquor Store (534730),"2763 Georgia 54, Peachtree City, GA, USA",33.3973469,-84.6012146,30269,Inactive,0
East Brainerd Wine & Spirits (229825),"7804 East Brainerd Road, Chattanooga, TN, USA",35.0080599,-85.1540938,37421,Inactive,0
7 Star Liquor (816726),"502 E Avenue Northwest, Cedar Rapids, IA, USA",41.9781303,-91.6803044,52405,Inactive,0
Package Depot (776780),"7895 Senoia Road, Fairburn, GA, USA",33.5407378,-84.577563,30213,Active,57
Barrel Blends Wine and Spirits (Affton - 561438),"9325 Gravois Road, Affton, MO, USA",38.5542678,-90.3189239,63123,Active,21
Thunder Ridge Ampride (870309),"2425 White Tail Drive, Cedar Falls, IA, USA",42.5404223,-92.4751948,50613,Inactive,0
Third Street Liquors & Wines (444342),"455 3rd Street, Niagara Falls, NY, USA",43.0900099,-79.0591784,14301,Active,4
Royal Liquors (157670),"214 South Royal Street, Jackson, TN, USA",35.6127109,-88.8132199,38301,Inactive,0
Harry's Wine & Spirits (704953),"705 Signal Mountain Road, Chattanooga, TN, USA",35.098639,-85.3289687,37405,Inactive,0
Stockyards Liquor & Wine (676089),"2424 Northeast 28th Street, Fort Worth, TX, USA",32.7948132,-97.3259821,76106,Active,13
Crown Liquor (597061),"613 South Main Street, Smiths Grove, KY, USA",37.044869,-86.213496,42171,Inactive,0
74 Package (833895),"5451 Thomaston Road, Macon, GA, USA",32.8344076,-83.7389274,31220,Active,380
Aces Liquor & Bar (123088),"3109 Bordentown Avenue, Sayreville, NJ, USA",40.4505718,-74.3143259,08859,Inactive,0
Star Package Store (538131),"5065 Old National Highway, College Park, GA, USA",33.6171229,-84.4732599,30349,Active,164
Cobb Liquor Store (830517),"1405 Cobb Parkway Southeast, Marietta, GA, USA",33.9180404,-84.5007723,30060,Inactive,10
Jordan's Package Store (788973),"263 Commerce Lane, Ball Ground, GA, USA",34.3474983,-84.3793659,30107,Inactive,0
Riley's Wine & Spirits (633008),"4818 Hixson Pike, Chattanooga, TN, USA",35.1267948,-85.2464497,37343,Inactive,0
Kountry Liquors (462215),"8127 Albany Highway, Dawson, GA, USA",31.7184592,-84.3480382,39842,Inactive,0
Pioppis Liquors (884428),"183 Court Street, Plymouth, MA, USA",41.9651417,-70.6754955,02360,Inactive,0
Texan Liquor Store (124348),"10132 South Texas 6, Sugar Land, TX, USA",29.6669709,-95.6440773,77498,Inactive,0
Orion 1 Liquor (442464),"13354 Jones Road, Houston, TX, USA",29.9685297,-95.5840055,77070,Active,45
Lakeview Food Basket (925481),"4710 Clarkston Road, Clarkston, MI, USA",42.7641724,-83.3392725,48348,Inactive,0
Dekalb Package (758655),"3711 North Decatur Road, Decatur, GA, USA",33.7852637,-84.2430676,30032,Inactive,0
21 Package Store (774773),"6147 U.S.278 Northwest, Covington, GA, USA",33.6045518,-83.8738589,30014,Inactive,0
Lakeside Liquor (979802),"1733 West John Beers Road, Stevensville, MI, USA",42.014691,-86.4958841,49127,Active,0
Dodge City Liquors (685002),"7968 East Brainerd Road, Chattanooga, TN, USA",35.0047395,-85.1525056,37421,Inactive,3
Red Hot Liquors (814069),"1708 Wildwood Avenue Southeast, Cleveland, TN, USA",35.1421406,-84.8720414,37311,Active,115
Trickum Wine & Spirits (945942),"3333 Trickum Road, Woodstock, GA, USA",34.0904127,-84.4836769,30188,Active,157
G Town Wine & Spirits (330758),"2325 Georgetown Road Northwest, Cleveland, TN, USA",35.1832754,-84.8860113,37311,Inactive,0
Harry's Wine & Spirits 2 (300473),"5200 North Lee Highway, Cleveland, TN, USA",35.216923,-84.828142,37312,Inactive,0
Yesteryears Discount Liquors (938647),"214 North Highland Avenue, Baltimore, MD, USA",39.2954331,-76.5700073,21224,Inactive,0
Max's Bottle Shop (320504),"6395 McGinnis Ferry Road, Johns Creek, GA, USA",34.0681163,-84.1716886,30005,Inactive,0
Amigo Liquor Beer & Wine (278770),"1247 Woodhaven Boulevard, Fort Worth, TX, USA",32.7618145,-97.2391075,76112,Inactive,0
Pit Stop Liquors (970167),"1405 Saint Augustine Road, Valdosta, GA, USA",30.8472733,-83.3340163,31602,Active,10
Liquor & Wine World (1 - 572749),"2603 North Pleasantburg Drive, Greenville, SC, USA",34.8872737,-82.3876911,29609,Inactive,0
Liquor & Wine World (3 - 149910),"1301 West Wade Hampton Boulevard, Greer, SC, USA",34.9410857,-82.2593482,29650,Inactive,0
Liquor & Wine World (459475),"5151 Pelham Road, Greenville, SC, USA",34.8563345,-82.252068,29615,Inactive,0
Montevallo Liquor (604811),"8052 Alabama 155, Montevallo, AL, USA",33.077548,-86.8253504,35115,Inactive,0
Discount Liquors (868368),"1648 State Road, Cheraw, SC, USA",34.7002335,-79.9297668,29520,Inactive,0
Total Beverage (850258),"8644 East Brainerd Road, Chattanooga, TN, USA",34.9991598,-85.1339845,37421,Inactive,0
Sierra Liquor (497559),"1302 Pin Oak Road, Katy, TX, USA",29.7712114,-95.818288,77494,Inactive,0
R Liquor Store (540375),"2763 Georgia 54, Peachtree City, GA, USA",33.3973469,-84.6012146,30269,Inactive,0
Chicago Dreams Food & Liquor (367053),"2352 Glenwood Avenue, Joliet, IL, USA",41.52912,-88.139776,60435,Active,19
The Cellar Wine & Spirits (500316),"2851 Lone Oak Road, Paducah, KY, USA",37.0395391,-88.6620259,42001,Inactive,0
Sam's Liquors (549402),"10945 State Bridge Road, Alpharetta, GA, USA",34.0504141,-84.2232689,30022,Active,23
Sam's Liquors 2 (796171),"6623 Roswell Road, Sandy Springs, GA, USA",33.9352115,-84.3773272,30328,Active,0
Elite Liquor & Wine (933299),"4100 Jiles Road, Kennesaw, GA, USA",34.047713,-84.6104434,30144,Active,32
Party Package Store (217829),"739 Franklin Gateway Southeast, Marietta, GA, USA",33.9343946,-84.5025488,30067,Active,7
Country Liquors (732630),"411 West Main Street, Northborough, MA, USA",42.3048864,-71.6674608,01532,Inactive,0
Rocky Mountain Liquors (582182),"1500 Watson Boulevard, Warner Robins, GA, USA",32.6186337,-83.625901,31093,Active,19
Tiverton Liquor Store (559338),"65 Main Road, Tiverton, RI, USA",41.6713079,-71.185238,02878,Inactive,0
ELXR Wine and Spirits (360686),"640 Inman Street West, Cleveland, TN, USA",35.1626568,-84.8818964,37311,Active,50
Liquid Assets Fine Wine & Spirits (818722),"995 Pontiac Avenue, Cranston, RI, USA",41.757919,-71.4457588,02920,Inactive,0
Liquor World Of Richmond (648860),"237 Eastern Bypass, Richmond, KY, USA",37.7372112,-84.3189987,40475,Inactive,0
Gary Liquor and Food (854496),"361 North Gary Avenue, Carol Stream, IL, USA",41.9115403,-88.1200056,60188,Active,5
Golf Liquors & Wine (222678),"510 West Golf Road, Schaumburg, IL, USA",42.0492606,-88.0925562,60195,Inactive,4
"Craft Brews - Fine Wine, Craft Beer, Cigars (542582)","7500 Stacy Road, McKinney, TX, USA",33.1527384,-96.7164757,75070,Active,10
Wildcat Package Store (819026),"1301 Manchester Expressway, Columbus, GA, USA",32.5073799,-84.9739317,31904,Inactive,0
Golden Liquor (304442),"500 South Greenwood Street, LaGrange, GA, USA",33.0341954,-85.0360404,30240,Active,256
Brady Liquor (257848),"1516 Commercial Street, Weymouth, MA, USA",42.2160157,-70.9221502,02189,Inactive,0
Bevda's Wine & Spirits (899934),"18405 South Halsted Street, Glenwood, IL, USA",41.5554037,-87.6358293,60425,Active,13
Ocean Bluff Packet (837172),"555 Ocean Street, Marshfield, MA, USA",42.0977863,-70.6532583,02050,Active,14
Shelby Liquor (398667),"1732 Midland Trail, Shelbyville, KY, USA",38.2123202,-85.2437032,40065,Active,11
Jackansons (185247),"1921 Ocean Street, Marshfield, MA, USA",42.0916609,-70.7064762,02050,Inactive,2
Mr K's Wines & Spirits (815839),"980 Boylston Street, Newton, MA, USA",42.3181482,-71.2114226,02459,Active,17
Plymouth Liquor Mart (239823),"285 Court Street, Plymouth, MA, USA",41.9720818,-70.6822325,02360,Active,32
Duxbury Package Store (962219),"277 Saint George Street, Duxbury, MA, USA",42.0487818,-70.6865747,02332,Active,15
Turnpike Liquors (617530),"166 Boston Turnpike, Shrewsbury, MA, USA",42.2747143,-71.7472019,01545,Inactive,0
Super Mart (701746),"1151 North Main Street, Randolph, MA, USA",42.1951067,-71.0604088,02368,Inactive,0
Main St Mini Mart (825570),"104 Main Street, Winchester, NH, USA",42.7724806,-72.3845037,03470,Inactive,0
Kings Package Store (228954),"464 Windsor Street Southwest, Atlanta, GA, USA",33.7423017,-84.3978133,30312,Inactive,0
Boni Liquor (873018),"136 Tyler Creek Plaza, Elgin, IL, USA",42.060343,-88.3143818,60123,Active,31
Tara Package (391701),"8525 Tara Boulevard, Jonesboro, GA, USA",33.5220698,-84.3641513,30236,Inactive,0
Minks Package (389363),"2565 Delk Road, Marietta, GA, USA",33.9229155,-84.477467,30067,Inactive,0
Save Max Liquor (786979),"1728 Ogden Avenue, Downers Grove, IL, USA",41.8085434,-88.0278044,60515,Active,37
Darien Pantry (475582),"737 Plainfield Road, Darien, IL, USA",41.7529193,-87.9631902,60561,Active,78
Sid's Package Store (359966),"258 Platt Avenue, West Haven, CT, USA",41.2609588,-72.9641304,06516,Inactive,0
Victor Liquor Store (783214),"4101 Kentucky 146, La Grange, KY, USA",38.3847325,-85.4371671,40031,Inactive,0
Dundee Food & Liquors (882930),"11 West Dundee Road, Wheeling, IL, USA",42.1391572,-87.9162701,60090,Inactive,0
Fiorentino's Liquors (528031),"123 Ferry Street, Everett, MA, USA",42.4082359,-71.0461089,02149,Active,32
The Grove Wine and Spirits (672157),"1841 Walnut Grove Parkway, Covington, GA, USA",33.7454383,-83.8447159,30014,Active,226
Groton Liquors (465214),"591 Connecticut 12, Groton, CT, USA",41.3778428,-72.0758304,06340,Inactive,0
USA Package Store (271245),"1116 West Avenue Southwest, Conyers, GA, USA",33.6673543,-84.0243911,30012,Active,67
Cloverleaf Liquors (975934),"4447 Manslick Road, Louisville, KY, USA",38.1828286,-85.7994946,40216,Active,8
Island Spirit (406687),"444 Johnny Mercer Boulevard, Savannah, GA, USA",32.0174315,-80.9783006,31410,Active,6
Topline Spirits (336400),"3714 Eisenhower Parkway, Macon, GA, USA",32.8153145,-83.6992366,31206,Active,121
Wilmette Market (259687),"3534 Lake Avenue, Wilmette, IL, USA",42.079834,-87.7633026,60091,Inactive,0
Lovejoy Package (258994),"2160 Talmadge Road, Hampton, GA, USA",33.4325769,-84.3212248,30228,Active,507
Beverage City (334035),"1451 Virginia Avenue, College Park, GA, USA",33.6596074,-84.4365288,30337,Active,118
Three Oaks Wine & Spirits (945599),"2525 East Pinetree Boulevard, Thomasville, GA, USA",30.8488719,-83.9488569,31792,Active,235
Star Liquor - Kissimmee (698011),"1111 West Oak Street, Kissimmee, FL, USA",28.3012563,-81.4154585,34741,Inactive,0
Three Oaks Wine & Spirits (913321),"2525 East Pinetree Boulevard, Thomasville, GA, USA",30.8488719,-83.9488569,31792,Inactive,0
Beverage Warehouse 2 (#2 - 629712),"277 Sea Island Parkway, Beaufort, SC, USA",32.4069967,-80.6342221,29907,Inactive,0
Hanson Market & Liquors (754280),"12 Monponsett Street, Hanson, MA, USA",42.0423868,-70.8542466,02341,Active,69
Madison Package Store (234138),"2603 Madison Highway, Valdosta, GA, USA",30.7848353,-83.2699641,31601,Active,8
Hilltop Liquor Warehouse (565008),"10850 U.S. 280, Ellabell, GA, USA",32.1797317,-81.461336,31308,Inactive,0
Hilltop Liquor Warehouse (Hilltop Liquor - 247082),"10850 U.S. 280, Ellabell, GA, USA",32.1797317,-81.461336,31308,Active,9
Shamrock Wines & Liquors (547219),"5995 Broadway, Bronx County, NY, USA",40.8902653,-73.8983805,10471,Active,69
South Amboy Discount Wine & Liquor (517745),"346 Bordentown Avenue, South Amboy, NJ, USA",40.4781571,-74.2828269,08879,Active,10
Billy's Liquors (728159),"760 Brockton Avenue, Abington, MA, USA",42.0935762,-70.9682908,02351,Active,214
Medford Liquor & Market (803093),"18 High Street, Medford, MA, USA",42.4180636,-71.1105242,02155,Active,24
Bobby's Liquor Warehouse (687460),"879 East Geneva Road, Carol Stream, IL, USA",41.8894197,-88.0936253,60188,Active,2
Otis & Lee Liquors (528295),"1026 Waukegan Road, Northbrook, IL, USA",42.1335426,-87.8219302,60062,Active,34
Lombard Liquors (162029),"420 22nd Street, Lombard, IL, USA",41.8452528,-88.0248913,60148,Active,27
(To be deleted)Darien Liquor (600523),"8125 South Cass Avenue, Darien, IL, USA",41.7403839,-87.9720114,60561,Inactive,0
Kuhn Food & Liquor (889124),"590 Kuhn Road, Carol Stream, IL, USA",41.9176306,-88.1406906,60188,Inactive,0
Cherry Hill Spirits (584340),"101 Haddonfield-Berlin Road, Cherry Hill, NJ, USA",39.8928996,-75.0216904,08034,Inactive,0
Watch City Wine & Spirits (705776),"411 Waverley Oaks Road, Waltham, MA, USA",42.3873701,-71.2011523,02452,Active,31
"Burton's Liquor, Fine Wine & Craft Beer (689332)","355 Washington Street, Newton, MA, USA",42.3568049,-71.188056,02458,Active,12
Liquorama (214183),"386 Belleville Turnpike, Kearny, NJ, USA",40.7780122,-74.1317407,07032,Active,21
Liquor City (170387),"481 Washington Avenue, Belleville, NJ, USA",40.7971411,-74.1488546,07109,Active,92
Two Natives Liquor (704256),"2738 Palmer Park Boulevard, Colorado Springs, CO, USA",38.8546383,-104.7767214,80909,Inactive,0
Bald Eagle Wine and Spirits (745368),"1572 Rand Road, Des Plaines, IL, USA",42.0475207,-87.8849197,60016,Inactive,0
Midtown Liquor (151911),"1600 South Babcock Street, Melbourne, FL, USA",28.0834804,-80.6219315,32901,Active,67
Coastal Spirits (940366),"101 South Godley Station Boulevard, Pooler, GA, USA",32.1317573,-81.2576265,31322,Active,8
Port City Spirit (221554),"6 Magnolia Boulevard, Port Wentworth, GA, USA",33.7235501,-84.7686457,31407,Inactive,217
A1A Liquor (261150),"12555 Collier Boulevard, Naples, FL, USA",26.1985389,-81.6878632,34116,Inactive,18
Hilltop Liquor (772065),"4490 Riverside Drive, Macon, GA, USA",32.9142078,-83.7053328,31210,Active,102
Hwy 155 package (533181),"3430 North McDonough Road, Locust Grove, GA, USA",33.335738,-84.1766443,30248,Inactive,0
Atlanta Package (853999),"3268 Buford Highway Northeast, Atlanta, GA, USA",33.8419487,-84.3304307,30329,Active,33
Premium Wine & Liquor (178118),"11435 West Palmetto Park Road, Boca Raton, FL, USA",26.3496499,-80.2298876,33428,Active,8
Chansky's Super Market (585105),"161 Sutherland Road, Boston, MA, USA",42.3411566,-71.1467547,02135,Active,13
First United Market & Liquor (929095),"271 Brookline Street, Cambridge, MA, USA",42.3575733,-71.1080634,02139,Inactive,0
First United Market & Liquor (409133),"271 Brookline Street, Cambridge, MA, USA",42.3575733,-71.1080634,02139,Inactive,23
Oldenburg Liquor Store (489875),"22183 Main Street, Oldenburg, IN, USA",39.340694,-85.2060603,47036,Active,4
Westlake Wine & Beer (163753),"10442 Auto Park Avenue, Bethesda, MD, USA",39.028767,-77.1452713,20817,Active,4
Royal Liquor Store (192662),"4305 State Bridge Road, Alpharetta, GA, USA",34.0573012,-84.2350504,30022,Inactive,0
B&P Smoke & Spirit (530728),"2316 East Rand Road, Arlington Heights, IL, USA",42.0963738,-87.9548842,60004,Inactive,5
Rockton Food & Spirits (912996),"121 West Main Street, Rockton, IL, USA",41.6899443,-86.2938289,61072,Inactive,213
Fine Food & Liquor (655422),"3642 North Ashland Avenue, Chicago, IL, USA",41.9482804,-87.6692681,60613,Inactive,0
Shell Five Forks (536121),"5414 Five Forks Trickum Road Southwest, Lilburn, GA, USA",33.8405522,-84.1305003,30047,Inactive,0
Court House Corner (800209),"1106 Washington Avenue, Washington Court House, OH, USA",39.5398987,-83.4256234,43160,Active,0
Waukegan Citgo (545149),"3201 North Lewis Avenue, Waukegan, IL, USA",42.4104227,-87.8544894,60087,Inactive,0
Victory Wine & Liquors (449213),"1989 Victory Boulevard, Richmond County, NY, USA",40.6127481,-74.1301939,10314,Active,31
Warehouse Liquors (177224),"255 West Line Street, Calhoun, GA, USA",34.5062469,-84.9548381,30701,Inactive,0
Pooler Package (752958),"503 U.S. 80, Pooler, GA, USA",32.1182135,-81.2559435,31322,Active,114
VIP Liquor & Wine (864598),"3958 Richmond Avenue, Richmond County, NY, USA",40.5415653,-74.1630464,10312,Inactive,0
Save Dollar Wine & Liquor (450696),"2040 Forest Avenue, Richmond County, NY, USA",40.6252992,-74.1558104,10303,Active,4
T & A Discount Liquor (171439),"439 Convery Boulevard, Perth Amboy, NJ, USA",40.5191475,-74.2836317,08861,Inactive,0
Payless Liquor (682661),"1041 Elizabeth Avenue, Elizabeth, NJ, USA",40.6612629,-74.2089042,07201,Inactive,0
DEV Liquors (Dev Liquors - 900138),"9730 Dorchester Road, Summerville, SC, USA",32.9481247,-80.1547639,29485,Active,9
Trolley Mart (513198),"428 Old Trolley Road, Summerville, SC, USA",32.9853063,-80.1771749,29485,Active,0
Fast Point (227140),"5581 County Road S-18-200, Saint George, SC, USA",33.1872834,-80.5769711,29477,Inactive,0
Zip-N-Package Store (846500),"2726 Ogeechee Road, Savannah, GA, USA",32.0578506,-81.1211788,31405,Inactive,21
Buy Low Liquor & Food (451699),"1628 West Lawrence Avenue, Chicago, IL, USA",41.9690556,-87.6706726,60640,Inactive,4
Dan's Package Store (219054),"8529 Roswell Road, Sandy Springs, GA, USA",33.9873229,-84.3505775,30350,Inactive,0
Boulder Beer & Liquor Emporium (648303),"4700 Table Mesa Drive, Boulder, CO, USA",39.9845766,-105.2391919,80305,Active,24
Strawberry Package (707464),"3272 U.S. 52, Moncks Corner, SC, USA",33.0594854,-80.0346155,29461,Inactive,0
Choice Beverage (327280),"4600 Eldorado Parkway, McKinney, TX, USA",33.1733055,-96.6776533,75070,Active,20
Camp Creek World Of Beverages (633067),"3780 Princeton Lakes Parkway, Atlanta, GA, USA",33.657487,-84.5117781,30344,Active,455
Best Royal Liquor (216227),"11023 Old Telephone Road, Houston, TX, USA",29.6322473,-95.2857615,77075,Inactive,1
HISTORIC DISTRICT (HD WINE AND SPIRITS - 924252),"470 South Atlanta Street, Roswell, GA, USA",34.0110177,-84.3627177,30075,Inactive,0
HISTORIC DISTRICT (HD WINE AND SPIRITS - 308513),"470 South Atlanta Street, Roswell, GA, USA",34.0110177,-84.3627177,30075,Inactive,0
HISTORIC DISTRICT (HD WINE AND SPIRITS - 600805),"470 South Atlanta Street, Roswell, GA, USA",34.0110177,-84.3627177,30075,Inactive,0
Wilton Discount Liquors (634727),"2105 Northeast 5th Avenue, Wilton Manors, FL, USA",26.1546177,-80.1404449,33305,Active,3
HD Wine and Spirits (370586),"470 South Atlanta Street, Roswell, GA, USA",34.0110177,-84.3627177,30075,Inactive,0
HD Wine Spirits (725265),"470 South Atlanta Street, Roswell, GA, USA",34.0110177,-84.3627177,30075,Inactive,0
Georgia World Of Beverage (237608),"8455 Senoia Road, Fairburn, GA, USA",33.5268416,-84.577202,30213,Active,265
Arbor Place Beverage (830097),"7455 Douglas Boulevard, Douglasville, GA, USA",40.3479498,-74.3090703,30135,Inactive,163
Cheers Bottle Shop (393460),"2591 Georgia 54, Peachtree City, GA, USA",33.3992265,-84.5880591,30269,Inactive,0
Grape Leaf Fine Wines and Spirits (750684),"7340 East 29th Avenue, Denver, CO, USA",39.7579139,-104.9024411,80238,Active,38
Dry Harbor Wine & Spirits (546193),"6474 Dry Harbor Road, Queens County, NY, USA",40.7181029,-73.8726578,11379,Inactive,0
Beachview Wine & Liquor (373070),"2650 Beach Boulevard, Biloxi, MS, USA",30.3940544,-88.9932786,39531,Inactive,0
Tropical Wine & Spirits (483152),"243b U.S. 1, Tequesta, FL, USA",26.957538,-80.084078,33469,Active,10
Liquor Island (712677),"2703 Preston Highway, Louisville, KY, USA",38.2112747,-85.7399242,40217,Inactive,0
TO BE DELETED (665860),"548 Vanderbilt Avenue, Richmond County, NY, USA",40.6131615,-74.0870827,10304,Inactive,0
Concord Liquor Store (626292),"548 Vanderbilt Avenue, Richmond County, NY, USA",40.6131615,-74.0870827,10304,Active,12
Imperial Wine And Spirits (508450),"620 12th Street Northwest, Washington, DC, USA",38.8980522,-77.0282299,20005,Inactive,0
Imperial Wine and Spirits (Connecticut - 609707),"1033 Connecticut Avenue Northwest, Washington, DC, USA",38.9034605,-77.0394216,20036,Inactive,0
Top Gun Liquor (553488),"1871 Watson Boulevard, Warner Robins, GA, USA",32.6178337,-83.6402157,31093,Inactive,0
Pop's Liquors (205730),"314 West Sylvania Avenue, Neptune City, NJ, USA",40.2051133,-74.0450216,07753,Active,147
z_Error (842616),"1069 U.S. 9, Old Bridge, NJ, USA",40.4484022,-74.2949657,08857,Inactive,0
Liquor City - Old Bridge (525590),"1069 U.S. 9, Old Bridge, NJ, USA",40.4484022,-74.2949657,08857,Active,118
Liquor Zone (597782),"58 Broadway, Newark, NJ, USA",40.751969,-74.1705005,07104,Inactive,0
Home Wines & Liquors (#75 - 267937),"75 Saddle River Avenue, Garfield, NJ, USA",40.8631353,-74.0986323,07026,Inactive,1
Home Wines & Liquors (#209 - 396459),"209 Main Street, City of Orange, NJ, USA",40.7713367,-74.2268742,07050,Inactive,1
Home Wines & Liquors (#224 - 638679),"224 Elizabeth Avenue, Newark, NJ, USA",40.7153338,-74.1915914,07108,Inactive,0
Bilancio Liquors (#255 - 195510),"255 Hamilton Avenue, Trenton, NJ, USA",40.2143479,-74.7521684,08609,Inactive,2
